customer_id,first_name,last_name,email,phone,date_of_birth,driving_license,license_issue_date,license_expiry_date,address,city,registration_date,loyalty_level,created_at,updated_at
698,Maria,Sidorov,customer698@example.com,375293999685,1954-07-22,AB6111027,2011-08-11,2030-11-18,"Street 24, Apt 50",Vitebsk,2021-04-10,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
699,Mikhail,Novikov,customer699@example.com,375298916759,1956-11-10,AB4528113,2019-11-05,2027-03-07,"Street 99, Apt 102",Brest,2021-10-22,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
700,Mikhail,Novikov,customer700@example.com,375298948628,1991-10-26,AB7994575,2022-12-09,2026-05-16,"Street 39, Apt 95",Grodno,2022-06-24,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
701,Tatiana,Popov,customer701@example.com,375298544846,1969-07-19,AB7602542,2022-07-01,2028-01-14,"Street 46, Apt 166",Grodno,2023-05-01,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
702,Sergey,Pavlov,customer702@example.com,375295293781,1968-06-01,AB6399676,2016-07-11,2029-09-24,"Street 26, Apt 56",Rechitsa,2023-05-04,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
703,Sergey,Sidorov,customer703@example.com,375296460699,1996-08-24,AB8883139,2010-11-13,2030-12-16,"Street 32, Apt 72",Novopolotsk,2023-01-04,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
704,Natalia,Popov,customer704@example.com,375295631287,1984-06-15,AB5768677,2011-08-05,2030-02-11,"Street 100, Apt 188",Slutsk,2021-03-19,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
705,Olga,Smirnov,customer705@example.com,375292476481,1978-04-11,AB5374141,2018-09-27,2027-12-01,"Street 18, Apt 198",Mogilev,2022-06-25,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
706,Tatiana,Smirnov,customer706@example.com,375294089357,1970-08-08,AB8731003,2015-06-07,2030-12-09,"Street 33, Apt 155",Minsk,2021-02-21,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
707,Anna,Volkov,customer707@example.com,375299159725,2001-01-27,AB9865037,2010-09-12,2025-10-14,"Street 5, Apt 130",Molodechno,2024-08-10,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
708,Natalia,Petrov,customer708@example.com,375292267561,1986-02-18,AB2884667,2018-03-26,2029-02-19,"Street 60, Apt 157",Baranovichi,2020-11-14,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
709,Maria,Kozlov,customer709@example.com,375293553581,1991-06-03,AB4047980,2020-10-11,2028-09-25,"Street 89, Apt 190",Slutsk,2020-07-19,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
710,Ivan,Morozov,customer710@example.com,375297542233,1951-01-08,AB6408711,2016-03-09,2026-10-22,"Street 99, Apt 84",Polotsk,2023-11-22,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
711,Olga,Popov,customer711@example.com,375293560283,1962-03-07,AB6175463,2012-02-01,2029-10-28,"Street 6, Apt 200",Grodno,2024-06-03,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
712,Mikhail,Smirnov,customer712@example.com,375294503204,1962-05-06,AB8118298,2014-04-07,2027-01-05,"Street 57, Apt 32",Bobruisk,2020-08-28,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
713,Anna,Ivanov,customer713@example.com,375298496267,1978-07-07,AB4449936,2022-07-19,2025-02-06,"Street 65, Apt 149",Rechitsa,2020-03-25,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
714,Alexander,Kozlov,customer714@example.com,375297012792,1997-06-14,AB4204131,2013-02-26,2029-06-16,"Street 33, Apt 131",Vitebsk,2023-01-01,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
715,Anna,Volkov,customer715@example.com,375292678829,1972-06-10,AB2095646,2016-11-10,2026-12-03,"Street 84, Apt 165",Bobruisk,2023-01-09,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
716,Ivan,Sidorov,customer716@example.com,375295177495,1961-10-01,AB3146616,2018-03-05,2030-08-25,"Street 5, Apt 16",Baranovichi,2022-06-20,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
717,Dmitry,Volkov,customer717@example.com,375293892727,1961-09-05,AB4046988,2015-02-26,2026-01-16,"Street 27, Apt 79",Bobruisk,2022-05-20,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
718,Ivan,Ivanov,customer718@example.com,375296563023,1951-08-02,AB3421636,2016-01-18,2028-10-24,"Street 68, Apt 44",Brest,2020-01-12,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
719,Alexander,Volkov,customer719@example.com,375292112761,1957-08-15,AB7963833,2023-09-15,2026-10-26,"Street 82, Apt 1",Orsha,2023-08-09,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
720,Mikhail,Pavlov,customer720@example.com,375297133460,1989-11-23,AB2617294,2017-08-24,2029-04-05,"Street 29, Apt 132",Grodno,2021-04-22,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
721,Tatiana,Petrov,customer721@example.com,375297775286,1968-10-04,AB5190592,2013-05-06,2030-11-10,"Street 43, Apt 182",Zhlobin,2024-09-17,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
722,Dmitry,Popov,customer722@example.com,375298080336,1973-11-05,AB1574205,2021-07-21,2025-04-06,"Street 2, Apt 37",Gomel,2021-03-13,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
723,Ivan,Morozov,customer723@example.com,375299066089,1980-06-07,AB7805792,2017-04-15,2029-05-18,"Street 57, Apt 31",Pinsk,2024-06-11,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
724,Andrey,Popov,customer724@example.com,375299176462,1999-09-15,AB2619058,2020-06-25,2029-05-03,"Street 47, Apt 110",Minsk,2024-03-04,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
725,Maria,Petrov,customer725@example.com,375293017925,1985-12-10,AB3118949,2023-06-10,2028-07-18,"Street 11, Apt 130",Brest,2023-09-07,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
726,Natalia,Smirnov,customer726@example.com,375291280502,1962-12-24,AB6938069,2018-10-25,2026-10-28,"Street 68, Apt 135",Gomel,2024-06-18,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
727,Tatiana,Novikov,customer727@example.com,375293797658,1973-03-04,AB3778902,2020-11-28,2029-04-27,"Street 97, Apt 184",Grodno,2024-10-14,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
728,Andrey,Ivanov,customer728@example.com,375297725530,1968-07-17,AB8067639,2017-08-11,2026-12-10,"Street 1, Apt 20",Pinsk,2024-11-10,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
729,Tatiana,Morozov,customer729@example.com,375292120966,1953-07-05,AB3412422,2017-03-25,2026-07-26,"Street 21, Apt 166",Slutsk,2023-10-07,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
730,Mikhail,Petrov,customer730@example.com,375294796768,1967-03-13,AB3071506,2021-12-19,2030-03-07,"Street 57, Apt 37",Pinsk,2022-01-21,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
731,Elena,Kuznetsov,customer731@example.com,375299795303,1956-11-20,AB8903903,2013-11-15,2027-02-18,"Street 96, Apt 157",Zhlobin,2021-02-25,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
732,Andrey,Ivanov,customer732@example.com,375297400536,1966-02-21,AB8827002,2016-10-06,2030-12-28,"Street 63, Apt 195",Orsha,2021-09-04,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
733,Tatiana,Morozov,customer733@example.com,375297082569,1965-11-16,AB8255765,2016-01-21,2025-05-27,"Street 93, Apt 188",Pinsk,2022-11-17,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
734,Anna,Pavlov,customer734@example.com,375295215259,1972-02-01,AB2696696,2021-08-08,2029-08-08,"Street 76, Apt 112",Pinsk,2020-12-16,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
735,Olga,Novikov,customer735@example.com,375297418748,1952-10-04,AB2653843,2019-02-04,2026-06-19,"Street 87, Apt 182",Slutsk,2023-12-24,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
736,Mikhail,Pavlov,customer736@example.com,375298386086,1979-10-28,AB9770547,2010-07-27,2030-12-25,"Street 56, Apt 172",Minsk,2021-10-06,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
737,Natalia,Popov,customer737@example.com,375292657659,1968-07-26,AB1476046,2021-08-28,2027-06-27,"Street 88, Apt 89",Lida,2021-05-15,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
738,Mikhail,Kozlov,customer738@example.com,375295415321,1999-03-07,AB6400269,2021-07-25,2027-03-28,"Street 64, Apt 23",Molodechno,2022-10-18,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
739,Mikhail,Kuznetsov,customer739@example.com,375292699501,1996-02-21,AB7812644,2015-10-16,2030-03-25,"Street 49, Apt 52",Pinsk,2023-06-11,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
740,Mikhail,Sidorov,customer740@example.com,375293827685,1970-01-04,AB4184143,2019-05-17,2030-11-18,"Street 38, Apt 194",Polotsk,2024-03-13,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
741,Sergey,Petrov,customer741@example.com,375292519046,1995-10-22,AB7788683,2023-05-05,2030-06-18,"Street 46, Apt 102",Grodno,2023-02-28,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
742,Olga,Morozov,customer742@example.com,375292379281,1970-04-15,AB1684054,2013-09-05,2030-05-01,"Street 64, Apt 58",Borisov,2021-04-15,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
743,Dmitry,Ivanov,customer743@example.com,375295979362,1965-01-28,AB9107980,2023-08-14,2029-09-19,"Street 25, Apt 106",Brest,2024-10-13,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
744,Tatiana,Kuznetsov,customer744@example.com,375297106385,2001-05-14,AB7211403,2015-04-11,2029-06-03,"Street 89, Apt 35",Molodechno,2021-09-19,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
745,Alexander,Novikov,customer745@example.com,375298981554,1984-06-04,AB4822259,2021-06-23,2030-11-18,"Street 29, Apt 120",Pinsk,2024-01-15,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
746,Maria,Morozov,customer746@example.com,375298317957,1954-03-01,AB8524049,2018-11-02,2027-08-28,"Street 91, Apt 38",Mogilev,2022-02-24,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
747,Olga,Kuznetsov,customer747@example.com,375291462664,1995-10-16,AB8228128,2021-03-13,2026-11-15,"Street 40, Apt 138",Orsha,2022-04-19,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
748,Dmitry,Novikov,customer748@example.com,375296275739,1950-10-02,AB7012107,2019-02-25,2025-10-03,"Street 68, Apt 106",Brest,2021-04-20,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
749,Dmitry,Ivanov,customer749@example.com,375299304303,1996-02-11,AB2494946,2011-07-19,2030-11-13,"Street 53, Apt 98",Svetlogorsk,2021-06-06,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
750,Andrey,Popov,customer750@example.com,375293976461,1995-07-09,AB9383269,2011-03-09,2028-04-08,"Street 45, Apt 166",Mogilev,2022-08-25,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
751,Elena,Kuznetsov,customer751@example.com,375291342267,1988-01-18,AB1992308,2020-06-04,2026-01-17,"Street 2, Apt 2",Molodechno,2023-05-01,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
752,Alexander,Sidorov,customer752@example.com,375294162204,1990-10-16,AB4049874,2018-04-12,2025-11-05,"Street 77, Apt 96",Novopolotsk,2021-08-23,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
753,Elena,Sidorov,customer753@example.com,375298467647,1951-10-02,AB3018015,2022-05-10,2025-06-22,"Street 24, Apt 152",Rechitsa,2021-02-16,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
754,Olga,Sidorov,customer754@example.com,375296660577,1979-11-18,AB7523750,2022-08-04,2030-09-03,"Street 44, Apt 64",Lida,2021-04-27,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
755,Sergey,Volkov,customer755@example.com,375291697770,1972-01-16,AB2657259,2023-09-03,2030-11-11,"Street 68, Apt 145",Novopolotsk,2024-09-13,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
756,Andrey,Popov,customer756@example.com,375293272904,1978-04-10,AB8152449,2016-07-13,2025-08-01,"Street 63, Apt 27",Molodechno,2024-08-20,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
757,Andrey,Kozlov,customer757@example.com,375295818314,1999-11-23,AB1924685,2018-01-07,2025-05-19,"Street 96, Apt 147",Polotsk,2021-11-11,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
758,Elena,Ivanov,customer758@example.com,375291792011,1969-07-07,AB6901647,2018-01-27,2030-07-24,"Street 66, Apt 135",Brest,2024-06-22,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
759,Sergey,Petrov,customer759@example.com,375298671109,1961-04-23,AB6373918,2011-12-07,2028-04-19,"Street 82, Apt 157",Minsk,2020-07-07,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
760,Andrey,Ivanov,customer760@example.com,375295033031,1992-06-06,AB7541701,2023-04-12,2028-01-05,"Street 19, Apt 154",Borisov,2024-11-09,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
761,Natalia,Morozov,customer761@example.com,375296196562,1963-11-24,AB5573719,2016-12-01,2028-07-13,"Street 36, Apt 49",Svetlogorsk,2022-10-01,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
762,Ivan,Semenov,customer762@example.com,375298535120,1958-11-23,AB4740892,2011-11-04,2025-03-26,"Street 63, Apt 18",Brest,2024-06-06,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
763,Natalia,Semenov,customer763@example.com,375297680763,1968-09-10,AB5776554,2023-10-09,2025-02-13,"Street 26, Apt 23",Polotsk,2023-04-05,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
764,Maria,Kozlov,customer764@example.com,375292834486,1957-04-02,AB7510631,2012-02-25,2030-02-08,"Street 56, Apt 158",Lida,2023-12-05,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
765,Olga,Ivanov,customer765@example.com,375299449329,1999-04-25,AB4530452,2021-06-02,2029-01-05,"Street 44, Apt 65",Brest,2022-08-07,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
766,Anna,Volkov,customer766@example.com,375293568550,1968-09-03,AB4778826,2012-11-07,2027-11-24,"Street 57, Apt 7",Zhlobin,2020-04-20,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
767,Elena,Sidorov,customer767@example.com,375293405239,1985-06-02,AB2868408,2020-02-14,2029-09-01,"Street 80, Apt 185",Brest,2022-06-02,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
768,Alexander,Pavlov,customer768@example.com,375294920197,1950-07-01,AB1980083,2023-07-25,2029-02-28,"Street 29, Apt 196",Gomel,2024-09-03,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
769,Natalia,Kozlov,customer769@example.com,375297476923,1968-11-20,AB7488875,2017-12-08,2030-08-20,"Street 33, Apt 89",Zhlobin,2023-03-15,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
770,Sergey,Sidorov,customer770@example.com,375295812771,1990-12-06,AB7517139,2014-03-12,2030-01-14,"Street 39, Apt 37",Gomel,2023-07-23,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
771,Anna,Sidorov,customer771@example.com,375296921373,1963-07-14,AB8008273,2017-12-15,2028-07-15,"Street 47, Apt 87",Molodechno,2023-03-24,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
772,Sergey,Smirnov,customer772@example.com,375294203862,1986-04-28,AB7097090,2017-09-28,2028-06-21,"Street 40, Apt 55",Bobruisk,2021-08-04,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
773,Andrey,Morozov,customer773@example.com,375297914190,1953-04-07,AB6665383,2018-03-22,2028-09-14,"Street 24, Apt 114",Minsk,2021-07-19,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
774,Andrey,Semenov,customer774@example.com,375293614824,1991-07-19,AB4318696,2012-07-11,2028-04-28,"Street 95, Apt 34",Svetlogorsk,2022-10-25,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
775,Natalia,Petrov,customer775@example.com,375292096542,1955-01-01,AB1885043,2015-02-11,2027-04-24,"Street 20, Apt 55",Orsha,2020-06-20,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
776,Olga,Kozlov,customer776@example.com,375298970642,1971-12-06,AB5861048,2014-02-26,2029-03-05,"Street 21, Apt 107",Vitebsk,2024-10-14,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
777,Elena,Novikov,customer777@example.com,375298878038,1994-05-23,AB5184066,2011-11-05,2028-02-25,"Street 6, Apt 35",Bobruisk,2023-07-16,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
778,Ivan,Morozov,customer778@example.com,375297079798,1978-10-19,AB4050662,2017-01-16,2030-10-12,"Street 44, Apt 22",Lida,2020-03-05,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
779,Natalia,Volkov,customer779@example.com,375293507958,1957-11-07,AB6380429,2014-12-26,2025-06-20,"Street 64, Apt 5",Novopolotsk,2023-03-12,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
780,Sergey,Novikov,customer780@example.com,375295701744,1983-01-16,AB6344676,2012-01-21,2026-12-10,"Street 34, Apt 115",Slutsk,2022-01-09,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
781,Natalia,Petrov,customer781@example.com,375296585451,1985-01-05,AB1179145,2021-10-01,2027-07-07,"Street 61, Apt 98",Bobruisk,2020-12-22,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
782,Tatiana,Volkov,customer782@example.com,375296631019,1973-09-28,AB8122166,2016-12-11,2026-06-24,"Street 34, Apt 142",Baranovichi,2023-05-09,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
783,Maria,Pavlov,customer783@example.com,375292422629,2001-11-11,AB9536101,2011-01-26,2026-02-08,"Street 10, Apt 46",Lida,2020-03-19,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
784,Alexander,Petrov,customer784@example.com,375291161820,1996-01-24,AB6723292,2023-10-03,2026-10-21,"Street 59, Apt 162",Molodechno,2020-10-04,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
785,Tatiana,Sidorov,customer785@example.com,375294347412,1997-02-06,AB2538535,2021-02-01,2028-11-08,"Street 27, Apt 13",Mogilev,2023-06-21,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
786,Maria,Smirnov,customer786@example.com,375299309761,1988-12-06,AB8872045,2014-12-22,2029-01-15,"Street 24, Apt 130",Minsk,2020-03-07,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
787,Dmitry,Novikov,customer787@example.com,375294176691,1994-02-23,AB2271373,2013-03-28,2027-04-06,"Street 51, Apt 163",Novopolotsk,2022-10-14,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
788,Sergey,Volkov,customer788@example.com,375295210238,2002-06-24,AB5039461,2018-01-21,2030-05-10,"Street 97, Apt 42",Mogilev,2020-02-16,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
789,Tatiana,Ivanov,customer789@example.com,375298215793,1955-11-25,AB8481497,2010-12-22,2025-06-19,"Street 99, Apt 93",Mogilev,2024-05-24,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
790,Maria,Popov,customer790@example.com,375299060593,1973-08-10,AB9205525,2015-09-24,2026-04-19,"Street 22, Apt 11",Lida,2023-08-15,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
791,Anna,Kozlov,customer791@example.com,375298791214,1978-03-05,AB7468693,2016-01-28,2026-06-13,"Street 81, Apt 39",Bobruisk,2022-01-14,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
792,Dmitry,Morozov,customer792@example.com,375294085491,1963-02-01,AB7564784,2017-03-09,2027-04-01,"Street 64, Apt 101",Brest,2022-09-09,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
793,Sergey,Kozlov,customer793@example.com,375299374127,1977-07-28,AB3681345,2017-11-02,2027-02-03,"Street 42, Apt 181",Svetlogorsk,2024-05-05,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
794,Elena,Kozlov,customer794@example.com,375294630654,1976-08-01,AB6167511,2020-03-11,2030-05-22,"Street 80, Apt 110",Vitebsk,2024-03-17,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
795,Mikhail,Semenov,customer795@example.com,375297263852,2001-12-28,AB3149723,2015-10-16,2025-01-15,"Street 48, Apt 107",Borisov,2021-06-23,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
796,Mikhail,Pavlov,customer796@example.com,375298989103,2000-05-18,AB6716959,2019-06-23,2026-03-11,"Street 81, Apt 147",Borisov,2024-10-08,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
797,Maria,Morozov,customer797@example.com,375298881139,1951-06-17,AB2603610,2016-03-20,2027-02-17,"Street 63, Apt 119",Pinsk,2020-08-13,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
798,Andrey,Semenov,customer798@example.com,375293400540,1973-01-16,AB5137020,2013-11-01,2027-06-27,"Street 80, Apt 124",Polotsk,2021-05-11,Platinum,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
799,Mikhail,Morozov,customer799@example.com,375299997791,1962-11-07,AB3019346,2014-12-02,2030-04-17,"Street 65, Apt 73",Borisov,2023-07-23,Bronze,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
800,Andrey,Kuznetsov,customer800@example.com,375294426579,1959-05-01,AB1483540,2020-11-25,2028-02-12,"Street 60, Apt 199",Grodno,2023-11-13,Silver,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
801,Olga,Kozlov,customer801@example.com,375296269505,1956-05-15,AB5629663,2013-12-20,2028-05-06,"Street 76, Apt 33",Molodechno,2020-02-02,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
802,Elena,Kozlov,customer802@example.com,375297187806,1959-06-27,AB7291943,2018-01-21,2028-11-11,"Street 51, Apt 46",Molodechno,2024-01-21,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
803,Mikhail,Morozov,customer803@example.com,375291660711,1982-01-24,AB3212357,2017-02-03,2026-03-04,"Street 67, Apt 42",Borisov,2020-06-12,Gold,2026-02-07 13:31:35.611710,2026-02-07 13:31:35.611710
